id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
62234,44077,Bionic Commando: Elite Forces,NULL,2000-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31071,43866,Bishi Bachi Special 3,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8693,45047,Bishi Bashi Special,NULL,2000-08-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
28556,93534,Black/Matrix +,NULL,2000-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136545,122191,Blade,NULL,2000-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149335,8719,Blade,NULL,2000-11-23 00:00:00.000,5,NULL,NULL,NULL,50.1921,12
26672,43855,Blade Arts: Tasogare no Miyako R'lyeh,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133004,18489,Blair Witch Volume 1: Rustin Parr,NULL,2000-10-03 00:00:00.000,NULL,NULL,90.0000,1,70.9760,5
133001,18490,Blair Witch Volume 2: The Legend of Coffin Rock,NULL,2000-10-25 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
66553,18491,Blair Witch Volume 3: The Elly Kedward Tale,NULL,2000-11-21 00:00:00.000,NULL,NULL,30.0000,1,NULL,NULL
177947,49840,Blaster Master: Enemy Below,NULL,2000-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39363,71950,Blobby Volley,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162181,3824,Bloody Roar 3,NULL,2000-12-01 00:00:00.000,1,NULL,NULL,NULL,75.0745,12
194228,78956,Blue Submarine No. 6: Antarctica,NULL,2000-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115811,66288,Blue Submarine No. 6: Time And Tide,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79232,50909,Blue's Art Time Activities,NULL,2000-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17031,3425,Blues Brothers 2000,NULL,2000-10-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
71493,73403,Blue's Clues: Blue's Art Time Activities,NULL,2000-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102059,50294,Blue's Reading Time Activities,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69021,51277,BOFH: Servers Under Siege,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141577,44775,Boku no Natsuyasumi,NULL,2000-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13572,77674,Bomberman Land,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74951,58738,Boong-Ga Boong-Ga,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36193,119140,Botafogo,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188028,72230,Bouken Jidai Katsugeki: Goemon,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
25933,39494,Brave Blade,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73020,140838,Breakout,"The Breakout world of 2000 is an island filled with bizarre creatures in the form of paddles and balls. Bouncer enjoys his life their with Daisy, his beautiful girlfriend. All was fine in paradise until one day when Bouncer took a swim out to sea to rescue a ball. While Bouncer was gone, the evil Batnix and his henchmen kidnapped Daisy. 
 
 
When Bouncer returned, he was imprisoned in a dark and dank jail cell. To prevent Bouncer's friends from busting him out of prison, Batnix put them in jails all across the world. Bouncer attempted to escape on his own, but he was caught and affixed to a ball and chain. Luckily, the ball was friendly and let Bouncer smack him against the wall, shattering the bricks and mortar, freeing both ball and paddle from prison. Now, Bouncer must rescue all his friends. 
 
 
The paddle you control in Breakout can be angled or curved so that you can aim the ball more precisely and hit objects that aren't directly in front of you. As you progress through the game, you can add paddle friends (each with a unique skill) to your arsenal and call on them at any time to take Bouncer's place. Also, there are many power-ups to collect, such as Extra Life, Big Paddle, and Grab Ball, which lets you catch the ball and reposition it prior to shooting it at an object. 
 
 
Most of the levels in Breakout require you to hit the ball in order to knock down and demolish obstructions. However, some of the levels are less simplistic, requiring you to perform such tasks as knock down targets in a specific order. In a few of the levels, Bouncer must get up on two feet and do things most paddles have never dreamed of (you'll have to play the game to find out what). 
 
 
After you complete a level, you will be ranked according to performance. The higher your ranking, the harder the challenge. To improve your ranking, you can repeat earlier levels.",2000-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182082,1280,Breath of Fire IV,NULL,2000-04-27 00:00:00.000,17,NULL,80.0000,1,82.2273,55
114695,50121,Bridge Builder,NULL,2000-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123343,3128,Brigandine: Grand Edition,NULL,2000-05-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
76240,122009,Brother 2: Back to America,NULL,2000-11-21 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
167928,206686,Browning African Safari Deluxe,NULL,2000-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167912,206688,Brunswick Pro Pool 3D II,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47536,22372,Brutish Mine,NULL,2000-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77491,70493,Buckmasters Deer Hunting,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
32050,37530,Buffers Evolution,NULL,2000-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168382,206690,Buffy the Vampire Slayer,NULL,2000-09-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191610,3045,Bugs Bunny & Taz: Time Busters,NULL,2000-09-01 00:00:00.000,10,NULL,NULL,NULL,84.7898,36
147936,8724,Bugs Bunny in Crazy Castle 4,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176820,44959,Builder's Block,NULL,2000-08-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69036,96112,Buřtík,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114598,12409,Business Tycoon,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170543,49836,Bust-A-Move Millennium,NULL,2000-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189578,19675,Buzz Lightyear of Star Command,NULL,2000-09-26 00:00:00.000,1,NULL,30.0000,1,62.9690,15
107478,97735,Bygg Flygplan med Mulle Meck,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94452,123687,Cabela's Big Game Hunter 4,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
176823,78057,Cabela's Grand Slam Hunting: North American 29,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
18882,45807,Caesars Palace 2000: Millennium Gold Edition,NULL,2000-06-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143369,11266,Call to Power II,NULL,2000-11-15 00:00:00.000,NULL,NULL,90.0000,1,50.0000,3
168900,42335,Cannon Fodder,NULL,2000-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152627,6719,Cannon Spike,NULL,2000-11-14 00:00:00.000,1,NULL,NULL,NULL,75.7709,5
185460,39593,Capcom vs. SNK: Millennium Fight 2000,"In 2000, a special martial arts event is planned through a collaboration of the two most powerful world organizations: the Garcia Financial Clique and the Masters Foundation. The gala event – it is hoped by everyone – will ease the political conflicts between the two powers. The competition was named ""Millennium Fight 2000"".

Many renowned martial artists have registered for the tournament. People around the world focus intensely on the upcoming exhibitions, making the long-awaited opening ceremony a huge success.",2000-08-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147958,135737,Cap'n Crunch's Crunchling Adventure,"The game takes place in Volcanica, a place populated by Crunchlings at the center of the Earth. The city's mines have been infiltrated by thieves looking to steal all the crunchium, which is needed to produce Cap'n Crunch cereals. Cap'n Crunch attempts to remedy the situation by having a crunchling challenge the thieves to an athletic competition. The crunchling trains for the challenge by practicing three games, each teaching a different skill.",2000-06-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
101087,37523,Card Captor Sakura: Sakura to Fushigi na Clow Card,NULL,2000-01-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
42038,69577,Cardcaptor Sakura: Clow Card Magic,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173471,65640,Cardcaptor Sakura: Tomoeda Shougakkou Daiundoukai,NULL,2000-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70690,66251,Cardcaptor Sakura: Tomoyo's Video War,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100739,50015,Carl Lewis Athletics,NULL,2000-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71064,66342,Carl Lewis Athletics 2000,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171711,10608,Carmageddon 64,"In 2026, solar flares contaminated the Earth's atmosphere, and anyone exposed to the toxic fumes for too long became a zombie. Survivors took refuge within hastily constructed Climate Emulation Centers, and although they were safe, some found it dull. These thrill-seekers took to racing around the outside worlds abandoned race circuits, and didn't think twice about running down any zombies that wandered onto the race route. The authorities realised that the racers had stumbled upon a fun solution to the zombie problem, so promised the drivers a life in the sun on an off-world colony; the kind that even millionaire playboys would struggle to attain. With a marvellous prize up for grabs, and no one marshalling the races, the events rapidly took a violent turn, and everyone competing had to remember: ""Drive to Survive.""",2000-07-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
185130,1884,Carmageddon TDR 2000,NULL,2000-09-01 00:00:00.000,14,NULL,NULL,NULL,78.1616,34
134240,6720,Carrier,NULL,2000-01-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
177978,209449,Carton-Kun,NULL,2000-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176182,165547,Casino by eGames,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189876,215185,Casper,NULL,2000-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144363,44956,Casper: Friends Around the World,NULL,2000-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56069,58631,Castle Slots,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55867,166561,Catch! Kimochi Sensation,NULL,2000-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118143,84468,Catechumen,NULL,2000-09-27 00:00:00.000,1,1,NULL,NULL,NULL,NULL
155637,16616,Catz,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
498,57857,Chain of Command,NULL,2000-01-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
153687,45229,Championship Bass,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161542,24170,Championship Manager: Season 00/01,NULL,2000-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
153987,6722,Championship Surfer,NULL,2000-11-20 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
135279,46084,Chaos Break,NULL,2000-01-27 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
173056,49898,Chase H.Q.: Secret Police,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130690,6723,Chicken Run,NULL,2000-11-03 00:00:00.000,2,NULL,NULL,NULL,58.7982,6
54846,198716,Chicken Run,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186418,37521,Cho Aniki: Otoko no Tamafuda,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43778,146276,Cho-Nazo-Oh,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149006,206261,Choose Your Own Nightmare: The Curse of the Mummy,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
5227,47742,Choro Q 64 2: Hacha-mecha Grand Prix Race,NULL,2000-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186429,37700,Chou-Denki Card Battle: Youfu Makai - Kikuchi Shuugyou,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110388,43747,Chris Kamara's Street Soccer,NULL,2000-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82668,121935,Chromium B.S.U.,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131940,169980,Chronicle of Ekan,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121884,7511,Cleopatra: Queen of the Nile,NULL,2000-01-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
178353,124960,Close Combat 5: Invasion: Normandy - Utah Beach to Cherbourg,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1698,10349,Clusterball,NULL,2000-07-17 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
98666,46716,Code Blue,NULL,2000-12-07 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
68303,78403,Code name Hell Squad,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193262,642,Colin McRae Rally 2.0,NULL,2000-07-07 00:00:00.000,35,NULL,NULL,NULL,82.0883,98
165273,8282,Colony Wars: Red Sun,NULL,2000-05-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
22123,171229,Color by Number,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
10476,221273,Colorful Logic,NULL,2000-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67068,646,Combat Mission: Beyond Overlord,NULL,2000-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168763,121850,Come on Baby!,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74484,245,Command & Conquer: Red Alert 2,NULL,2000-10-25 00:00:00.000,143,NULL,90.0000,1,87.4005,296
97898,127122,Cookiator,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
30688,26135,Cool Boarders 2001,NULL,2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88332,26133,Cool Boarders Pocket,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81871,26134,Cool Boarders: Code Alien,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54316,50032,Cool Bricks,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54609,43967,Cool Cool Jam,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85774,6728,Cool Cool Toon,NULL,2000-08-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172379,43875,CosmoWarrior Zero,"It's the end of the 30th century. Humanity is reaching as far as Andromeda, but the mechanized beings that humanity created become rogue and conquer their creators, enslaving humanity. Those who don't want to suffer their control have fled Earth.

Zero is one of these men. He is a commander of the independent Fleet, what remains of the armed forces of Earth. The war against humanoids left him without family and now his only motivation is to fight the mechanical men, but he receives an order from the supreme commander: to hunt a space pirate called Captain Harlock, who is said to be allied with the mechanical men.

Zero faces a difficult situation, as Harlock was the one who trained him and he only assaults the ships of the mechanical men. Determined to find the truth, Zero accepts the mission.

After having his wife and child disappear in the battle between the humans and Machine men, Zero has no choice but to serve Earth's government as Captain of second rate ships. After picking up a SOS signal, Zero soon meets Harlock who blows up several cargo ship and destroys Zero's own. After coming back to Earth, Zero is given a new task of hunting down the space pirate Harlock with his new crew of machine men and humans in his old ship, the Karyu.

Zero is often faced with problems between the machine men and the humans on his ship who always seem to fight, often causing problems. After meeting Harlock, Zero has more of an appreciation towards him and stills believes in him even after he sees him attack civilians. Later on in the series, Zero and his first officer Marina Oki grow feelings for each other and end up falling in love.",2000-05-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106906,241,Counter-Strike,NULL,2000-11-09 00:00:00.000,116,NULL,70.0000,2,83.7635,437
179335,4137,Covert Ops : Nuclear Dawn,"The player controls Lieutenant Jack Morton of NATO, the sole survivor of a terrorist strike on the Blue Harvest, an armored train. He is aided by Christina Wayborn throughout the game, the French ambassador's bodyguard and the NATO council. Traveling around the various carriages of the train, the player must defeat the terrorists, find the French ambassador, and prevent the terrorists from using a nuclear weapon.

The terrorists, under the leadership of Boris Zugoski, detonate some C4 charges in parts of the train, kill all those who resist and take the French ambassador's family hostage. At a certain point in the game Boris is killed by Jack and it appears that the ambassador's assistant, Phillip Mason, is actually a double agent sent to steal a data disk from the Blue Harvest.

The ending depends upon what data disk the player gave Mason.

Good endings consist of Mason attempting to escape in the helicopter but being stopped by Jack who stops the nuclear bombs on board. The Ambassador is saved as is Billy.

Bad endings consist of Mason escaping and remaining at large. Jack then stops the nuclear bombs however the Ambassador dies as does Billy.",2000-01-27 00:00:00.000,2,NULL,NULL,NULL,69.9515,6
